	.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
171	Oncolead_000	ONCOLEAD_CELL_DLD1	DHFRi			Methotrexate	Monotherapy	0.585		colon	colon
172	Oncolead_000	ONCOLEAD_CELL_DU145	DHFRi			Methotrexate	Monotherapy	0.667		prostate	prostate
173	Oncolead_000	ONCOLEAD_CELL_EFO21	DHFRi			Methotrexate	Monotherapy	0.468		ovary	ovary
174	Oncolead_000	ONCOLEAD_CELL_EJ28	DHFRi			Methotrexate	Monotherapy	0.682		bladder	bladder
175	Oncolead_000	ONCOLEAD_CELL_HCT15	DHFRi			Methotrexate	Monotherapy	0.624		colon	colon
176	Oncolead_000	ONCOLEAD_CELL_HEPG2	DHFRi			Methotrexate	Monotherapy	0.625		liver	liver
177	Oncolead_000	ONCOLEAD_CELL_HL60	DHFRi			Methotrexate	Monotherapy	0.6920000000000001		hematological	heme - AML
178	Oncolead_000	ONCOLEAD_CELL_HS578T	DHFRi			Methotrexate	Monotherapy	0.456		breast	breast - TNBC
179	Oncolead_000	ONCOLEAD_CELL_HS729	DHFRi			Methotrexate	Monotherapy	0.5760000000000001		sarcoma	sarcoma - rhabdomyosarcoma
180	Oncolead_000	ONCOLEAD_CELL_HT29	DHFRi			Methotrexate	Monotherapy	0.621		colon	colon
181	Oncolead_000	ONCOLEAD_CELL_IGROV1	DHFRi			Methotrexate	Monotherapy	0.5539999999999999		ovary	ovary
182	Oncolead_000	ONCOLEAD_CELL_J82	DHFRi			Methotrexate	Monotherapy	0.419		bladder	bladder
183	Oncolead_000	ONCOLEAD_CELL_JIMT1	DHFRi			Methotrexate	Monotherapy	0.608		breast	breast - HER2+
184	Oncolead_000	ONCOLEAD_CELL_KASUMI1	DHFRi			Methotrexate	Monotherapy	0.448		hematological	heme - AML
185	Oncolead_000	ONCOLEAD_CELL_L363	DHFRi			Methotrexate	Monotherapy	0.672		hematological	heme - myeloma
186	Oncolead_000	ONCOLEAD_CELL_LOVO	DHFRi			Methotrexate	Monotherapy	0.619		colon	colon
187	Oncolead_000	ONCOLEAD_CELL_MDAMB231	DHFRi			Methotrexate	Monotherapy	0.341		breast	breast - TNBC
188	Oncolead_000	ONCOLEAD_CELL_MDAMB435	DHFRi			Methotrexate	Monotherapy	0.648		melanoma	melanoma
189	Oncolead_000	ONCOLEAD_CELL_MDAMB436	DHFRi			Methotrexate	Monotherapy	0.6859999999999999		breast	breast - TNBC
190	Oncolead_000	ONCOLEAD_CELL_MDAMB468	DHFRi			Methotrexate	Monotherapy	0.674		breast	breast - TNBC
191	Oncolead_000	ONCOLEAD_CELL_MHHES1	DHFRi			Methotrexate	Monotherapy	0.713		sarcoma	sarcoma - ewings
192	Oncolead_000	ONCOLEAD_CELL_MIAPACA2	DHFRi			Methotrexate	Monotherapy	0.612		pancreas	pancreas
193	Oncolead_000	ONCOLEAD_CELL_MINO	DHFRi			Methotrexate	Monotherapy	0.6890000000000001		hematological	heme - mantle cell lymphoma
194	Oncolead_000	ONCOLEAD_CELL_MT3	DHFRi			Methotrexate	Monotherapy	0.599		colon	colon
195	Oncolead_000	ONCOLEAD_CELL_MV411	DHFRi			Methotrexate	Monotherapy	0.7120000000000001		hematological	heme - AML
196	Oncolead_000	ONCOLEAD_CELL_NCIH292	DHFRi			Methotrexate	Monotherapy	0.43		lung	lung - NSCLC
197	Oncolead_000	ONCOLEAD_CELL_NCIH358M	DHFRi			Methotrexate	Monotherapy	0.5		lung	lung - NSCLC
198	Oncolead_000	ONCOLEAD_CELL_NCIH460	DHFRi			Methotrexate	Monotherapy	0.6459999999999999		lung	lung - NSCLC
199	Oncolead_000	ONCOLEAD_CELL_NCIH82	DHFRi			Methotrexate	Monotherapy	0.615		lung	lung - SCLC
200	Oncolead_000	ONCOLEAD_CELL_OVCAR3	DHFRi			Methotrexate	Monotherapy	0.5		ovary	ovary
201	Oncolead_000	ONCOLEAD_CELL_OVCAR4	DHFRi			Methotrexate	Monotherapy	0.5720000000000001		ovary	ovary
202	Oncolead_000	ONCOLEAD_CELL_PANC1	DHFRi			Methotrexate	Monotherapy	0.519		pancreas	pancreas
203	Oncolead_000	ONCOLEAD_CELL_PC3	DHFRi			Methotrexate	Monotherapy	0.561		prostate	prostate
204	Oncolead_000	ONCOLEAD_CELL_PLCPRF5	DHFRi			Methotrexate	Monotherapy	0.597		liver	liver
205	Oncolead_000	ONCOLEAD_CELL_RAMOS	DHFRi			Methotrexate	Monotherapy	0.581		hematological	heme - burkitt lymphoma
206	Oncolead_000	ONCOLEAD_CELL_RD	DHFRi			Methotrexate	Monotherapy	0.485		sarcoma	sarcoma - rhabdomyosarcoma
207	Oncolead_000	ONCOLEAD_CELL_RDES	DHFRi			Methotrexate	Monotherapy	0.6409999999999999		sarcoma	sarcoma - ewings
208	Oncolead_000	ONCOLEAD_CELL_SAOS2	DHFRi			Methotrexate	Monotherapy	0.627		sarcoma	sarcoma - osteosarcoma
209	Oncolead_000	ONCOLEAD_CELL_SF268	DHFRi			Methotrexate	Monotherapy	0.632		brain	brain - astrocytoma
210	Oncolead_000	ONCOLEAD_CELL_SF295	DHFRi			Methotrexate	Monotherapy	0.667		brain	brain - GBM
211	Oncolead_000	ONCOLEAD_CELL_SKBR3	DHFRi			Methotrexate	Monotherapy	0.7290000000000001		breast	breast - HER2+
212	Oncolead_000	ONCOLEAD_CELL_SKMEL28	DHFRi			Methotrexate	Monotherapy	0.529		melanoma	melanoma
213	Oncolead_000	ONCOLEAD_CELL_SKMEL5	DHFRi			Methotrexate	Monotherapy	0.562		melanoma	melanoma
214	Oncolead_000	ONCOLEAD_CELL_SUDHL10	DHFRi			Methotrexate	Monotherapy	0.619		hematological	heme - DLBCL
215	Oncolead_000	ONCOLEAD_CELL_SUDHL6	DHFRi			Methotrexate	Monotherapy	0.486		hematological	heme - DLBCL
216	Oncolead_000	ONCOLEAD_CELL_SW620	DHFRi			Methotrexate	Monotherapy	0.674		colon	colon
217	Oncolead_000	ONCOLEAD_CELL_T24	DHFRi			Methotrexate	Monotherapy	0.664		bladder	bladder
218	Oncolead_000	ONCOLEAD_CELL_TE671	DHFRi			Methotrexate	Monotherapy	0.469		sarcoma	sarcoma - rhabdomyosarcoma
219	Oncolead_000	ONCOLEAD_CELL_THP1	DHFRi			Methotrexate	Monotherapy	0.696		hematological	heme - AML
220	Oncolead_000	ONCOLEAD_CELL_U2OS	DHFRi			Methotrexate	Monotherapy	0.484		sarcoma	sarcoma - osteosarcoma
221	Oncolead_000	ONCOLEAD_CELL_U87MG	DHFRi			Methotrexate	Monotherapy	0.516		brain	brain - GBM
222	Oncolead_000	ONCOLEAD_CELL_UMUC3	DHFRi			Methotrexate	Monotherapy	0.648		bladder	bladder
223	Oncolead_000	ONCOLEAD_CELL_WSUNHL	DHFRi			Methotrexate	Monotherapy	0.6609999999999999		hematological	heme - NHL
224	Oncolead_000	ONCOLEAD_CELL_A204	IR	ATMi		GAMMA	M3541		0.00093585	sarcoma	sarcoma - rhabdomyosarcoma
225	Oncolead_000	ONCOLEAD_CELL_A204	IR	ATMi	3Gy	GAMMA	M3541		-0.000389094	sarcoma	sarcoma - rhabdomyosarcoma
226	Oncolead_000	ONCOLEAD_CELL_A2780	IR	ATMi		GAMMA	M3541		0.102592746	ovary	ovary
227	Oncolead_000	ONCOLEAD_CELL_A2780	IR	ATMi	3Gy	GAMMA	M3541		0.149111074	ovary	ovary
228	Oncolead_000	ONCOLEAD_CELL_A549	IR	ATMi		GAMMA	M3541		0.098046807	lung	lung - NSCLC
229	Oncolead_000	ONCOLEAD_CELL_A549	IR	ATMi	3Gy	GAMMA	M3541		0.104211914	lung	lung - NSCLC
230	Oncolead_000	ONCOLEAD_CELL_ASPC1	IR	ATMi		GAMMA	M3541		-0.003768155	pancreas	pancreas
231	Oncolead_000	ONCOLEAD_CELL_ASPC1	IR	ATMi	3Gy	GAMMA	M3541		0.029710904	pancreas	pancreas
232	Oncolead_000	ONCOLEAD_CELL_BXPC3	IR	ATMi		GAMMA	M3541		0.168509772	pancreas	pancreas
233	Oncolead_000	ONCOLEAD_CELL_BXPC3	IR	ATMi	3Gy	GAMMA	M3541		0.19340615100000005	pancreas	pancreas
234	Oncolead_000	ONCOLEAD_CELL_CACO2	IR	ATMi		GAMMA	M3541		0.030115989	colon	colon
235	Oncolead_000	ONCOLEAD_CELL_CACO2	IR	ATMi	3Gy	GAMMA	M3541		0.051383711	colon	colon
236	Oncolead_000	ONCOLEAD_CELL_COLO205	IR	ATMi		GAMMA	M3541		0.177881574	colon	colon
237	Oncolead_000	ONCOLEAD_CELL_COLO205	IR	ATMi	3Gy	GAMMA	M3541		0.254393009	colon	colon
238	Oncolead_000	ONCOLEAD_CELL_DLD1	IR	ATMi		GAMMA	M3541		0.115807725	colon	colon
239	Oncolead_000	ONCOLEAD_CELL_DLD1	IR	ATMi	3Gy	GAMMA	M3541		0.166182104	colon	colon
240	Oncolead_000	ONCOLEAD_CELL_DU145	IR	ATMi		GAMMA	M3541		0.190372435	prostate	prostate
241	Oncolead_000	ONCOLEAD_CELL_DU145	IR	ATMi	3Gy	GAMMA	M3541		0.262097732	prostate	prostate
242	Oncolead_000	ONCOLEAD_CELL_EFO21	IR	ATMi		GAMMA	M3541		0.060531774	ovary	ovary
243	Oncolead_000	ONCOLEAD_CELL_EFO21	IR	ATMi	3Gy	GAMMA	M3541		0.06334392900000001	ovary	ovary
244	Oncolead_000	ONCOLEAD_CELL_EJ28	IR	ATMi		GAMMA	M3541		0.18107959	bladder	bladder
245	Oncolead_000	ONCOLEAD_CELL_EJ28	IR	ATMi	3Gy	GAMMA	M3541		0.286415062	bladder	bladder
246	Oncolead_000	ONCOLEAD_CELL_HCT15	IR	ATMi		GAMMA	M3541		0.087033775	colon	colon
247	Oncolead_000	ONCOLEAD_CELL_HCT15	IR	ATMi	3Gy	GAMMA	M3541		0.153512862	colon	colon
248	Oncolead_000	ONCOLEAD_CELL_HEPG2	IR	ATMi		GAMMA	M3541		0.050202357	liver	liver
249	Oncolead_000	ONCOLEAD_CELL_HEPG2	IR	ATMi	3Gy	GAMMA	M3541		0.12546469	liver	liver
250	Oncolead_000	ONCOLEAD_CELL_HL60	IR	ATMi		GAMMA	M3541		0.067114569	hematological	heme - AML
251	Oncolead_000	ONCOLEAD_CELL_HL60	IR	ATMi	3Gy	GAMMA	M3541		0.076821456	hematological	heme - AML
252	Oncolead_000	ONCOLEAD_CELL_HS578T	IR	ATMi		GAMMA	M3541		0.123647482	breast	breast - TNBC
253	Oncolead_000	ONCOLEAD_CELL_HS578T	IR	ATMi	3Gy	GAMMA	M3541		0.130146872	breast	breast - TNBC
254	Oncolead_000	ONCOLEAD_CELL_HS729	IR	ATMi		GAMMA	M3541		0.08407095699999999	sarcoma	sarcoma - rhabdomyosarcoma
255	Oncolead_000	ONCOLEAD_CELL_HS729	IR	ATMi	3Gy	GAMMA	M3541		0.075650962	sarcoma	sarcoma - rhabdomyosarcoma
256	Oncolead_000	ONCOLEAD_CELL_HT1080	IR	ATMi		GAMMA	M3541		0.182314803	sarcoma	sarcoma - fibrosarcoma
257	Oncolead_000	ONCOLEAD_CELL_HT1080	IR	ATMi	3Gy	GAMMA	M3541		0.183951313	sarcoma	sarcoma - fibrosarcoma
258	Oncolead_000	ONCOLEAD_CELL_HT29	IR	ATMi		GAMMA	M3541		0.193409439	colon	colon
259	Oncolead_000	ONCOLEAD_CELL_HT29	IR	ATMi	3Gy	GAMMA	M3541		0.246130549	colon	colon
260	Oncolead_000	ONCOLEAD_CELL_IGROV1	IR	ATMi		GAMMA	M3541		0.055314694000000005	ovary	ovary
261	Oncolead_000	ONCOLEAD_CELL_IGROV1	IR	ATMi	3Gy	GAMMA	M3541		0.057943214000000014	ovary	ovary
262	Oncolead_000	ONCOLEAD_CELL_J82	IR	ATMi		GAMMA	M3541		0.05654533	bladder	bladder
263	Oncolead_000	ONCOLEAD_CELL_J82	IR	ATMi	3Gy	GAMMA	M3541		0.118089747	bladder	bladder
264	Oncolead_000	ONCOLEAD_CELL_JIMT1	IR	ATMi		GAMMA	M3541		0.051720446	breast	breast - HER2+
265	Oncolead_000	ONCOLEAD_CELL_JIMT1	IR	ATMi	3Gy	GAMMA	M3541		0.062025045	breast	breast - HER2+
266	Oncolead_000	ONCOLEAD_CELL_KASUMI1	IR	ATMi		GAMMA	M3541		-0.0408864	hematological	heme - AML
267	Oncolead_000	ONCOLEAD_CELL_KASUMI1	IR	ATMi	3Gy	GAMMA	M3541		-0.019641769	hematological	heme - AML
268	Oncolead_000	ONCOLEAD_CELL_L363	IR	ATMi		GAMMA	M3541		0.013967183	hematological	heme - myeloma
269	Oncolead_000	ONCOLEAD_CELL_L363	IR	ATMi	3Gy	GAMMA	M3541		-0.004704275	hematological	heme - myeloma
270	Oncolead_000	ONCOLEAD_CELL_LOVO	IR	ATMi		GAMMA	M3541		0.034369181	colon	colon
271	Oncolead_000	ONCOLEAD_CELL_LOVO	IR	ATMi	3Gy	GAMMA	M3541		0.054517039	colon	colon
272	Oncolead_000	ONCOLEAD_CELL_MDAMB231	IR	ATMi		GAMMA	M3541		0.14484552	breast	breast - TNBC
273	Oncolead_000	ONCOLEAD_CELL_MDAMB231	IR	ATMi	3Gy	GAMMA	M3541		0.180161878	breast	breast - TNBC
274	Oncolead_000	ONCOLEAD_CELL_MDAMB435	IR	ATMi		GAMMA	M3541		0.07938714	melanoma	melanoma
275	Oncolead_000	ONCOLEAD_CELL_MDAMB435	IR	ATMi	3Gy	GAMMA	M3541		0.150573224	melanoma	melanoma
276	Oncolead_000	ONCOLEAD_CELL_MDAMB436	IR	ATMi		GAMMA	M3541		0.041324376	breast	breast - TNBC
277	Oncolead_000	ONCOLEAD_CELL_MDAMB436	IR	ATMi	3Gy	GAMMA	M3541		0.059641891	breast	breast - TNBC
278	Oncolead_000	ONCOLEAD_CELL_MDAMB468	IR	ATMi		GAMMA	M3541		0.056700474	breast	breast - TNBC
279	Oncolead_000	ONCOLEAD_CELL_MDAMB468	IR	ATMi	3Gy	GAMMA	M3541		0.075174326	breast	breast - TNBC
280	Oncolead_000	ONCOLEAD_CELL_MHHES1	IR	ATMi		GAMMA	M3541		0.161315088	sarcoma	sarcoma - ewings
281	Oncolead_000	ONCOLEAD_CELL_MHHES1	IR	ATMi	3Gy	GAMMA	M3541		0.255207942	sarcoma	sarcoma - ewings
282	Oncolead_000	ONCOLEAD_CELL_MIAPACA2	IR	ATMi		GAMMA	M3541		0.167501558	pancreas	pancreas
283	Oncolead_000	ONCOLEAD_CELL_MIAPACA2	IR	ATMi	3Gy	GAMMA	M3541		0.280475964	pancreas	pancreas
284	Oncolead_000	ONCOLEAD_CELL_MINO	IR	ATMi		GAMMA	M3541		0.029144261	hematological	heme - mantle cell lymphoma
285	Oncolead_000	ONCOLEAD_CELL_MINO	IR	ATMi	3Gy	GAMMA	M3541		0.031377655	hematological	heme - mantle cell lymphoma
286	Oncolead_000	ONCOLEAD_CELL_MT3	IR	ATMi		GAMMA	M3541		-0.009659833	colon	colon
287	Oncolead_000	ONCOLEAD_CELL_MT3	IR	ATMi	3Gy	GAMMA	M3541		0.015078303	colon	colon
288	Oncolead_000	ONCOLEAD_CELL_MV411	IR	ATMi		GAMMA	M3541		-0.010017152	hematological	heme - AML
289	Oncolead_000	ONCOLEAD_CELL_MV411	IR	ATMi	3Gy	GAMMA	M3541		-0.017534847	hematological	heme - AML
290	Oncolead_000	ONCOLEAD_CELL_NCIH292	IR	ATMi		GAMMA	M3541		-0.004105148	lung	lung - NSCLC
291	Oncolead_000	ONCOLEAD_CELL_NCIH292	IR	ATMi	3Gy	GAMMA	M3541		-0.009160916	lung	lung - NSCLC
292	Oncolead_000	ONCOLEAD_CELL_NCIH358M	IR	ATMi		GAMMA	M3541		0.002340078	lung	lung - NSCLC
293	Oncolead_000	ONCOLEAD_CELL_NCIH358M	IR	ATMi	3Gy	GAMMA	M3541		-0.020116672	lung	lung - NSCLC
294	Oncolead_000	ONCOLEAD_CELL_NCIH460	IR	ATMi		GAMMA	M3541		0.05804965400000001	lung	lung - NSCLC
295	Oncolead_000	ONCOLEAD_CELL_NCIH460	IR	ATMi	3Gy	GAMMA	M3541		0.117183119	lung	lung - NSCLC
296	Oncolead_000	ONCOLEAD_CELL_NCIH82	IR	ATMi		GAMMA	M3541		0.06718610700000001	lung	lung - SCLC
297	Oncolead_000	ONCOLEAD_CELL_NCIH82	IR	ATMi	3Gy	GAMMA	M3541		0.133391271	lung	lung - SCLC
298	Oncolead_000	ONCOLEAD_CELL_OVCAR3	IR	ATMi		GAMMA	M3541		0.115134749	ovary	ovary
299	Oncolead_000	ONCOLEAD_CELL_OVCAR3	IR	ATMi	3Gy	GAMMA	M3541		0.113533397	ovary	ovary
300	Oncolead_000	ONCOLEAD_CELL_OVCAR4	IR	ATMi		GAMMA	M3541		-0.00643898	ovary	ovary
301	Oncolead_000	ONCOLEAD_CELL_OVCAR4	IR	ATMi	3Gy	GAMMA	M3541		0.001523516	ovary	ovary
302	Oncolead_000	ONCOLEAD_CELL_PANC1	IR	ATMi		GAMMA	M3541		0.112447782	pancreas	pancreas
303	Oncolead_000	ONCOLEAD_CELL_PANC1	IR	ATMi	3Gy	GAMMA	M3541		0.188616032	pancreas	pancreas
304	Oncolead_000	ONCOLEAD_CELL_PC3	IR	ATMi		GAMMA	M3541		0.058791037	prostate	prostate
305	Oncolead_000	ONCOLEAD_CELL_PC3	IR	ATMi	3Gy	GAMMA	M3541		0.064944803	prostate	prostate
306	Oncolead_000	ONCOLEAD_CELL_PLCPRF5	IR	ATMi		GAMMA	M3541		0.077681874	liver	liver
307	Oncolead_000	ONCOLEAD_CELL_PLCPRF5	IR	ATMi	3Gy	GAMMA	M3541		0.115239329	liver	liver
308	Oncolead_000	ONCOLEAD_CELL_RAMOS	IR	ATMi		GAMMA	M3541		0.061727718	hematological	heme - burkitt lymphoma
309	Oncolead_000	ONCOLEAD_CELL_RAMOS	IR	ATMi	3Gy	GAMMA	M3541		0.161074871	hematological	heme - burkitt lymphoma
310	Oncolead_000	ONCOLEAD_CELL_RD	IR	ATMi		GAMMA	M3541		0.055676915	sarcoma	sarcoma - rhabdomyosarcoma
311	Oncolead_000	ONCOLEAD_CELL_RD	IR	ATMi	3Gy	GAMMA	M3541		0.104044825	sarcoma	sarcoma - rhabdomyosarcoma
312	Oncolead_000	ONCOLEAD_CELL_RDES	IR	ATMi		GAMMA	M3541		0.096542381	sarcoma	sarcoma - ewings
313	Oncolead_000	ONCOLEAD_CELL_RDES	IR	ATMi	3Gy	GAMMA	M3541		0.110787978	sarcoma	sarcoma - ewings
314	Oncolead_000	ONCOLEAD_CELL_SAOS2	IR	ATMi		GAMMA	M3541		0.021672583	sarcoma	sarcoma - osteosarcoma
315	Oncolead_000	ONCOLEAD_CELL_SAOS2	IR	ATMi	3Gy	GAMMA	M3541		0.08547536800000001	sarcoma	sarcoma - osteosarcoma
316	Oncolead_000	ONCOLEAD_CELL_SF268	IR	ATMi		GAMMA	M3541		0.074020658	brain	brain - astrocytoma
317	Oncolead_000	ONCOLEAD_CELL_SF268	IR	ATMi	3Gy	GAMMA	M3541		0.15172001699999998	brain	brain - astrocytoma
318	Oncolead_000	ONCOLEAD_CELL_SF295	IR	ATMi		GAMMA	M3541		0.096572061	brain	brain - GBM
319	Oncolead_000	ONCOLEAD_CELL_SF295	IR	ATMi	3Gy	GAMMA	M3541		0.254118142	brain	brain - GBM
320	Oncolead_000	ONCOLEAD_CELL_SKBR3	IR	ATMi		GAMMA	M3541		0.043879401	breast	breast - HER2+
321	Oncolead_000	ONCOLEAD_CELL_SKBR3	IR	ATMi	3Gy	GAMMA	M3541		0.107922655	breast	breast - HER2+
322	Oncolead_000	ONCOLEAD_CELL_SKLMS1	IR	ATMi		GAMMA	M3541		-0.015422328	sarcoma	sarcoma - leiomyosarcoma
323	Oncolead_000	ONCOLEAD_CELL_SKLMS1	IR	ATMi	3Gy	GAMMA	M3541		0.039177528	sarcoma	sarcoma - leiomyosarcoma
324	Oncolead_000	ONCOLEAD_CELL_SKMEL28	IR	ATMi		GAMMA	M3541		0.033183692	melanoma	melanoma
325	Oncolead_000	ONCOLEAD_CELL_SKMEL28	IR	ATMi	3Gy	GAMMA	M3541		0.01845112	melanoma	melanoma
326	Oncolead_000	ONCOLEAD_CELL_SKMEL5	IR	ATMi		GAMMA	M3541		0.006353156	melanoma	melanoma
327	Oncolead_000	ONCOLEAD_CELL_SKMEL5	IR	ATMi	3Gy	GAMMA	M3541		0.012534131	melanoma	melanoma
328	Oncolead_000	ONCOLEAD_CELL_SUDHL10	IR	ATMi		GAMMA	M3541		0.075043268	hematological	heme - DLBCL
329	Oncolead_000	ONCOLEAD_CELL_SUDHL10	IR	ATMi	3Gy	GAMMA	M3541		0.112532636	hematological	heme - DLBCL
330	Oncolead_000	ONCOLEAD_CELL_SUDHL6	IR	ATMi		GAMMA	M3541		0.064268786	hematological	heme - DLBCL
331	Oncolead_000	ONCOLEAD_CELL_SUDHL6	IR	ATMi	3Gy	GAMMA	M3541		0.161382701	hematological	heme - DLBCL
332	Oncolead_000	ONCOLEAD_CELL_SW620	IR	ATMi		GAMMA	M3541		0.057001044	colon	colon
333	Oncolead_000	ONCOLEAD_CELL_SW620	IR	ATMi	3Gy	GAMMA	M3541		0.07621274900000001	colon	colon
334	Oncolead_000	ONCOLEAD_CELL_T24	IR	ATMi		GAMMA	M3541		0.147829689	bladder	bladder
335	Oncolead_000	ONCOLEAD_CELL_T24	IR	ATMi	3Gy	GAMMA	M3541		0.198600313	bladder	bladder
336	Oncolead_000	ONCOLEAD_CELL_TE671	IR	ATMi		GAMMA	M3541		0.106877491	sarcoma	sarcoma - rhabdomyosarcoma
337	Oncolead_000	ONCOLEAD_CELL_TE671	IR	ATMi	3Gy	GAMMA	M3541		0.122838216	sarcoma	sarcoma - rhabdomyosarcoma
338	Oncolead_000	ONCOLEAD_CELL_THP1	IR	ATMi		GAMMA	M3541		0.073892221	hematological	heme - AML
339	Oncolead_000	ONCOLEAD_CELL_THP1	IR	ATMi	3Gy	GAMMA	M3541		0.105892112	hematological	heme - AML
340	Oncolead_000	ONCOLEAD_CELL_U2OS	IR	ATMi		GAMMA	M3541		0.099910702	sarcoma	sarcoma - osteosarcoma
341	Oncolead_000	ONCOLEAD_CELL_U2OS	IR	ATMi	3Gy	GAMMA	M3541		0.17021608800000002	sarcoma	sarcoma - osteosarcoma
342	Oncolead_000	ONCOLEAD_CELL_U87MG	IR	ATMi		GAMMA	M3541		0.081219867	brain	brain - GBM
343	Oncolead_000	ONCOLEAD_CELL_U87MG	IR	ATMi	3Gy	GAMMA	M3541		0.085044265	brain	brain - GBM
344	Oncolead_000	ONCOLEAD_CELL_UMUC3	IR	ATMi		GAMMA	M3541		0.176932511	bladder	bladder
345	Oncolead_000	ONCOLEAD_CELL_UMUC3	IR	ATMi	3Gy	GAMMA	M3541		0.17156267	bladder	bladder
346	Oncolead_000	ONCOLEAD_CELL_WSUNHL	IR	ATMi		GAMMA	M3541		0.096441753	hematological	heme - NHL
347	Oncolead_000	ONCOLEAD_CELL_WSUNHL	IR	ATMi	3Gy	GAMMA	M3541		0.145905877	hematological	heme - NHL
348	Oncolead_000	ONCOLEAD_CELL_A204	IR	DNAPKi		GAMMA	M3814		0.07957931	sarcoma	sarcoma - rhabdomyosarcoma
349	Oncolead_000	ONCOLEAD_CELL_A204	IR	DNAPKi	3Gy	GAMMA	M3814		0.109066209	sarcoma	sarcoma - rhabdomyosarcoma
350	Oncolead_000	ONCOLEAD_CELL_A2780	IR	DNAPKi		GAMMA	M3814		0.123001861	ovary	ovary
351	Oncolead_000	ONCOLEAD_CELL_A2780	IR	DNAPKi	3Gy	GAMMA	M3814		0.171796993	ovary	ovary
352	Oncolead_000	ONCOLEAD_CELL_A549	IR	DNAPKi		GAMMA	M3814		0.13935799599999998	lung	lung - NSCLC
353	Oncolead_000	ONCOLEAD_CELL_A549	IR	DNAPKi	3Gy	GAMMA	M3814		0.165109155	lung	lung - NSCLC
354	Oncolead_000	ONCOLEAD_CELL_ASPC1	IR	DNAPKi		GAMMA	M3814		0.059002565	pancreas	pancreas
355	Oncolead_000	ONCOLEAD_CELL_ASPC1	IR	DNAPKi	3Gy	GAMMA	M3814		0.078205647	pancreas	pancreas
356	Oncolead_000	ONCOLEAD_CELL_BXPC3	IR	DNAPKi		GAMMA	M3814		0.158106647	pancreas	pancreas
357	Oncolead_000	ONCOLEAD_CELL_BXPC3	IR	DNAPKi	3Gy	GAMMA	M3814		0.191731515	pancreas	pancreas
358	Oncolead_000	ONCOLEAD_CELL_CACO2	IR	DNAPKi		GAMMA	M3814		0.116307561	colon	colon
359	Oncolead_000	ONCOLEAD_CELL_CACO2	IR	DNAPKi	3Gy	GAMMA	M3814		0.133416302	colon	colon
360	Oncolead_000	ONCOLEAD_CELL_COLO205	IR	DNAPKi		GAMMA	M3814		0.23847401	colon	colon
361	Oncolead_000	ONCOLEAD_CELL_COLO205	IR	DNAPKi	3Gy	GAMMA	M3814		0.280924371	colon	colon
362	Oncolead_000	ONCOLEAD_CELL_DLD1	IR	DNAPKi		GAMMA	M3814		0.127610453	colon	colon
363	Oncolead_000	ONCOLEAD_CELL_DLD1	IR	DNAPKi	3Gy	GAMMA	M3814		0.234336101	colon	colon
364	Oncolead_000	ONCOLEAD_CELL_DU145	IR	DNAPKi		GAMMA	M3814		0.162541229	prostate	prostate
365	Oncolead_000	ONCOLEAD_CELL_DU145	IR	DNAPKi	3Gy	GAMMA	M3814		0.232028169	prostate	prostate
366	Oncolead_000	ONCOLEAD_CELL_EFO21	IR	DNAPKi		GAMMA	M3814		0.031798326	ovary	ovary
367	Oncolead_000	ONCOLEAD_CELL_EFO21	IR	DNAPKi	3Gy	GAMMA	M3814		0.039565505	ovary	ovary
368	Oncolead_000	ONCOLEAD_CELL_EJ28	IR	DNAPKi		GAMMA	M3814		0.190567092	bladder	bladder
369	Oncolead_000	ONCOLEAD_CELL_EJ28	IR	DNAPKi	3Gy	GAMMA	M3814		0.290162085	bladder	bladder
370	Oncolead_000	ONCOLEAD_CELL_HCT15	IR	DNAPKi		GAMMA	M3814		0.14782948099999998	colon	colon
371	Oncolead_000	ONCOLEAD_CELL_HCT15	IR	DNAPKi	3Gy	GAMMA	M3814		0.228390629	colon	colon
372	Oncolead_000	ONCOLEAD_CELL_HEPG2	IR	DNAPKi		GAMMA	M3814		0.186202245	liver	liver
373	Oncolead_000	ONCOLEAD_CELL_HEPG2	IR	DNAPKi	3Gy	GAMMA	M3814		0.223489324	liver	liver
374	Oncolead_000	ONCOLEAD_CELL_HL60	IR	DNAPKi		GAMMA	M3814		0.071964522	hematological	heme - AML
375	Oncolead_000	ONCOLEAD_CELL_HL60	IR	DNAPKi	3Gy	GAMMA	M3814		0.09451986	hematological	heme - AML
376	Oncolead_000	ONCOLEAD_CELL_HS578T	IR	DNAPKi		GAMMA	M3814		0.140596432	breast	breast - TNBC
377	Oncolead_000	ONCOLEAD_CELL_HS578T	IR	DNAPKi	3Gy	GAMMA	M3814		0.1373728	breast	breast - TNBC
378	Oncolead_000	ONCOLEAD_CELL_HS729	IR	DNAPKi		GAMMA	M3814		0.150134695	sarcoma	sarcoma - rhabdomyosarcoma
379	Oncolead_000	ONCOLEAD_CELL_HS729	IR	DNAPKi	3Gy	GAMMA	M3814		0.162078804	sarcoma	sarcoma - rhabdomyosarcoma
