experiment	freq
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Crizotinib'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Crizotinib'})	2
frozenset({nan, 'Crizotinib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'OSI027'})	2
frozenset({nan, 'OSI027', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'OSI027'})	2
frozenset({nan, 'OSI027', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'OSI027'})	2
frozenset({nan, 'OSI027', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'OSI027'})	2
frozenset({nan, 'OSI027', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'OSI027'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'OSI027'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Everolimus'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Everolimus'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Everolimus'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Everolimus'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Everolimus'})	2
frozenset({nan, 'Everolimus', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'NSC348884'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'NSC348884'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'LY2584702'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'LY2584702'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'LY2584702'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Olaparib'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Olaparib'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Olaparib'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Olaparib'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Olaparib'})	2
frozenset({nan, 'Olaparib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'AG014699_Rucaparib'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'AG014699_Rucaparib'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'AG014699_Rucaparib'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'AG014699_Rucaparib'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'AG014699_Rucaparib'})	2
frozenset({nan, 'AG014699_Rucaparib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'BMN673_Talazoparib'})	3
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'BI2536'})	2
frozenset({nan, 'BI2536', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'BI2536'})	2
frozenset({nan, 'BI2536', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'BI2536'})	2
frozenset({nan, 'BI2536', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'BI2536'})	2
frozenset({nan, 'BI2536', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'BI2536'})	2
frozenset({nan, 'BI2536', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'BI2536'})	2
frozenset({nan, 'BI2536', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Bortezomib'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Sunitinib'})	2
frozenset({nan, 'Sunitinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Sunitinib'})	2
frozenset({nan, 'Sunitinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Sunitinib'})	2
frozenset({nan, 'Sunitinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Sunitinib'})	2
frozenset({nan, 'Sunitinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Sunitinib'})	2
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_A204'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'SN38'})	3
